"","mu","C"
"144",-0.112094236685579,0.990135121285601
"145",0.00178091740173504,0.999990366442092
"146",0.00300302286758196,0.999996988574782
"147",0.00759869227311197,0.999966635845332
"148",-0.0116690527575009,0.999884941621587
"149",-0.0182293720922406,0.999620105909441
"150",0.00739574160488897,0.999988433827308
"151",0.0041648705860984,0.999984767574171
"152",-0.0393624288993486,0.998518295058737
"153",-0.000703073924014048,0.999991503279552
"154",0.0229697246823471,0.999600063645233
"155",-0.00451195907767913,0.999978742501566
"156",-0.000847089139153803,0.999846672989261
"157",0.000133478126583576,0.999992725384145
"158",-0.0327586771595453,0.999833690494562
"159",-0.0283952484478048,0.999783583376158
"160",-0.0321150756548648,0.999959786969296
"161",-0.000451805096575531,0.999994004335611
"162",-0.00428858016589568,0.99995009647641
"163",-0.00547809825293997,0.999971126056202
"164",-0.0205283798077312,0.999721726815567
"165",0.00219779915109621,0.99999210012077
"166",0.00331283967521661,0.999995368555917
"167",-0.000184937144595153,0.999994118020423
"168",0.000503423783359995,0.999991105386
"169",-0.00746155548764459,0.999949471292995
"170",-0.0057591255042819,0.999952426715834
"171",0.0193206288619886,0.999863008356423
"172",0.00689053435375095,0.999967033709675
"173",-0.174683075088758,0.981684504763402
"174",-0.00350261920302971,0.999994601181308
"175",0.00121175106279928,0.999987808571983
"176",0.00902987014912182,0.999949016614884
"177",0.00693334193280083,0.999958167131227
"178",-0.00381556218467373,0.999990565388367
"179",-0.00125158441743008,0.999985790710525
"180",-0.0042664574768345,0.999988291723722
"181",0.0706063847927899,0.999023102540178
"182",0.0119443871287112,0.99990431910073
"183",-0.00802532240616782,0.99994472562076
"184",-0.0166438952439382,0.999788525580153
"185",0.0142723499376601,0.999432533635671
"186",-0.00876974944425251,0.999948107260523
"187",0.00332627586732398,0.999596401662062
"188",0.0701233905345317,0.995534319409183
"189",-0.00362751955876657,0.99999002539161
"190",-0.00484569978941576,0.999977264670201
"191",0.00788413262880144,0.999957314588036
"192",0.00592542758377393,0.999986273859339
"193",0.0086977363832544,0.999958849167349
"194",0.0148805418268849,0.999951659440078
"195",0.00701835207480905,0.999978174104111
"196",0.00180785666190288,0.999991815910533
"197",0.000735758557556055,0.99998874645541
"198",0.000662442789276433,0.999993691702577
"199",0.00280590812636088,0.999990565388367
"200",-0.000830082090573872,0.999991844331546
"201",0.000703835626450904,0.999993776966103
"202",-0.00154745315768004,0.999986018074586
"203",0.00319281736068266,0.999988575930955
"204",0.00170449267570972,0.999993578017911
"205",0.00507736319418733,0.999973967993074
"206",0.00417613094148925,0.999991531700538
"207",0.00724804113085958,0.999974848998424
"208",0.00635994581948193,0.999984199166443
"209",0.00275668480051665,0.999991986436646
"210",0.00201616730974052,0.999992270647029
"211",-0.00051924115961274,0.999967431574494
"212",0.00636247938444806,0.999971523925906
"213",0.00420086583829387,0.999989570658177
"214",0.00377563633612176,0.999987723309984
"215",-0.000435961522071083,0.999991219069823
"216",-0.000816502949756284,0.999993805387283
"217",-0.000872344530035091,0.999993890650838
"218",0.00123711470526991,0.999994061178012
"219",0.00727276484153813,0.999957911368041
"220",-0.00140108908050614,0.99998874645541
"221",-0.00250583613292448,0.999991616963511
"222",-0.00371212104635906,0.999986273859339
"223",0.0120868209645193,0.999823634380166
"224",0.0085946030246364,0.999906819502682
"225",-0.00382965510099877,0.999991190648864
"226",0.00033935275954934,0.999993293806413
"227",0.000106661890365014,0.999990906439402
"228",-0.00563965890487764,0.999976014202625
"229",-0.00376080700750426,0.999982010805738
"230",-0.000438102393296801,0.999993407490983
"231",0.00137542049228623,0.99999252643658
"232",0.00907950330303382,0.999944270949123
"233",0.00360606823165522,0.999989684341477
"234",0.0034566380904932,0.999981101361359
"235",-0.0042792475285718,0.999975161613785
"236",-0.00168624801848543,0.999995482241195
"237",0.0013061100267008,0.999988263303012
"238",0.00643755296811598,0.999971467087348
"239",0.00374235551679333,0.999989258029301
"240",0.00461489703059152,0.999975758425744
"241",0.000710646808173446,0.999985733869534
"242",-0.00103969159950173,0.999994515917572
"243",0.00381338781603549,0.999989798024816
"244",0.00400082774668778,0.999989741183141
"245",-0.000757404064603949,0.999983914962942
"246",0.00308300207029045,0.999991787489522
"247",0.0010144727999829,0.999992696963057
"248",0.00583586559417425,0.999980930840814
"249",-0.00112328528676354,0.999981641343659
"250",0.00106942560504105,0.999993151700755
"251",0.00476180680037401,0.9999882064616
"252",0.00408172133289903,0.999989343291693
"253",0.00374064634546538,0.999990991702215
"254",-0.00110801838930513,0.999985279141956
"255",0.000528506355293699,0.999986273859339
"256",0.00618364882498326,0.999987467524118
"257",0.0059689893979792,0.999991247490785
"258",0.00218945027302389,0.999990536967464
"259",0.00481308067832107,0.999984966517105
"260",0.00546810773104244,0.999973513281546
"261",-0.00574155305761816,0.999923811367342
"262",0.00384606811754991,0.999950920583612
"263",-0.00107679005747883,0.99999354959675
"264",-0.00944716607386348,0.999973314345448
"265",-0.00681095769488487,0.999981271881991
"266",0.0017142692211024,0.999974309027127
"267",-0.00363352213604843,0.999989570658177
"268",-0.00240151561233669,0.999991219069823
"269",0.00182975627819958,0.999993464333283
"270",0.00368125758928371,0.999987353841574
"271",0.00423741160054407,0.999981669763805
"272",-0.00034814507668171,0.999993350648693
"273",-0.00341248070898479,0.999990167495935
"274",-0.00797944501855489,0.999944583535807
"275",-0.000239831937382753,0.999990480125663
"276",0.00494671869933538,0.999988774876162
"277",0.00154929688520556,0.99999386222965
"278",-0.000772245238320173,0.999993663281407
"279",-0.00431592685883531,0.99998630227988
"280",-0.00214493578602032,0.99998874645541
"281",0.00420407969667913,0.999982181326835
"282",0.00131639582967051,0.999994544338815
"283",8.01848004622838e-05,0.999992156962847
"284",-0.00528273252291391,0.999981101361359
"285",0.00578973282500579,0.999974166929562
"286",0.00539737256329022,0.999968454657637
"287",-0.000126705873179114,0.999994430653857
"288",0.00175570607713722,0.999988064358111
"289",-0.00217193069644048,0.999992981174046
"290",-0.00456887544107566,0.999992270647029
"291",-0.00238435711554348,0.999991418016608
"292",-0.00340416512049273,0.999946544313511
"293",-0.00919277959326778,0.999974650061528
"294",-0.0306126504112117,0.99981400465672
"295",-0.0258818315776827,0.997581391209692
"296",-0.0049516683011911,0.999878605828088
"297",0.00269288603932458,0.999951631022491
"298",0.000120836697055557,0.999991929594599
"299",-0.00515855225216617,0.999980021399382
"300",0.00659772195433626,0.999968625171799
"301",-0.000397734054722949,0.999993180121882
"302",-0.00203516369510792,0.999995624347846
"303",-0.00111823802784276,0.999992895910724
"304",0.0028716160346032,0.999924862731907
"305",-0.00728324151935987,0.999974309027127
"306",-0.00136413684794761,0.999977378349304
"307",0.000646102093083159,0.999994913815195
"308",0.000939462231122086,0.99999372012375
"309",-0.000522724837694807,0.999990508546562
"310",-0.00550840463325698,0.999988234882305
"311",0.000247329104045047,0.99997135341026
"312",-0.00407026051752255,0.999990338021205
"313",0.00574334676212699,0.9999530803225
"314",0.00023923805818877,0.999994061178012
"315",0.000853663608240177,0.999993975914414
"316",0.00780776680840071,0.999886106511527
"317",-0.0138002894003456,0.999937564614513
"318",-0.0066655145136339,0.999971438668072
"319",0.00472428045977588,0.99996797153465
"320",0.00224618447613863,0.999993208543011
"321",-0.000210474478851788,0.999993322227552
"322",0.00916721661334097,0.999945606548822
"323",0.00986755854232587,0.999922674760732
"324",0.000900618668529409,0.999990565388367
"325",-0.00138368507453804,0.999991020123157
"326",-0.000271053892537363,0.999993322227552
"327",0.00289303369897334,0.999990792755685
"328",0.00315505960783473,0.999987325420944
"329",0.0043874771570915,0.999985733869534
"330",0.00161039758788342,0.999993919072028
"331",-0.00120217894767004,0.999992640120889
"332",0.000382782035229766,0.999994004335611
"333",-0.00138365985634027,0.99999354959675
"334",0.0044862058998015,0.999981328722221
"335",0.00109902904680893,0.999990281179438
"336",0.0034904879755681,0.999986785429435
"337",0.00107071824592596,0.999993293806413
"338",-0.00531095629499269,0.999990835387074
"339",-0.00820962597629568,0.99999107696505
"340",-0.17079057298216,0.991313333636762
"341",-2.09115697994147,1.16912552038773
"342",0.283606586700841,0.995250621159836
"343",0.0147170472125353,0.99994472562076
"344",0.00569338131084612,0.999990266968998
"345",-0.00469107416644261,0.999968710428913
"346",0.0114921251119039,0.999946032805172
"347",0.00513470277604543,0.999981527663102
"348",0.017060623948472,0.99970047159866
"349",-0.00138011621376878,0.999984554421159
"350",-0.0177297813091285,0.999920685708492
"351",-0.02137069816526,0.999688531219842
"352",0.200049827477845,0.986059398328924
"353",0.00364265990537508,0.999874798727592
"354",-0.00696524755888371,0.999932762279841
"355",-0.00689424814982366,0.999957343006108
"356",-0.00795203487570023,0.999960724773882
"357",0.00445676312766364,0.999964788624243
"358",-0.00165548767581062,0.999962543553933
"359",-0.00121660465619172,0.999964248669243
"360",-0.00616555962420754,0.999921140347957
"361",0.00921683127029126,0.999925345792413
"362",-0.00569002615728059,0.999882015208725
"363",0.0064209964695614,0.999947055822636
"364",-0.00302600706410753,0.999960611100458
"365",0.00460046687432983,0.99994682848515
"366",-0.0264697575635442,0.999720164929831
"367",-0.00358004256079663,0.999957286169967
"368",-0.00426972606085874,0.99987343500068
"369",0.0503132283592575,0.998661076772205
"370",-0.0195418449255062,0.999779976181579
"371",0.0206411468233869,0.999629077058493
"372",-0.0131277560055806,0.999928130507808
"373",-0.0159271962940954,0.999872099690151
"374",0.0414097106881601,0.99929259728673
"375",-0.00313775482391096,0.999929835447083
"376",-0.0117548914142084,0.99993779194568
"377",-0.0257256004225589,0.999808096291574
"378",0.0119873433208081,0.999060483113632
"379",-0.0187557644961508,0.999725020998577
"380",-0.00980642847378237,0.999822327675712
"381",-0.00403509826034396,0.999759810694929
"382",-0.0217564932203342,0.999783498166387
"383",-0.00249177589024993,0.99986371860794
"384",-0.000873073602157854,0.999863519737363
"385",0.00774003331270925,0.999643045277691
"386",-0.0307181821406921,0.999579029080967
"387",0.0517708531449459,0.997700512214513
"388",0.0523144827221255,0.997699975919162
"389",-0.0318428999004799,0.999577893649686
"390",0.00030511860274472,0.999932620199987
"391",0.0123118634280436,0.999780856674292
"392",-0.0114628489898544,0.999910058687646
"393",-0.00118921323776516,0.999955865269617
"394",-0.0062972545463708,0.999949982806611
"395",-0.00325251153997565,0.999962429879889
"396",0.00390937319849095,0.999954671718003
"397",-0.00858030214066887,0.999935063981907
"398",0.00445584286240653,0.999966039049707
"399",-0.00731648884690906,0.999953790765982
"400",-0.00353075921346095,0.99997209231202
"401",-0.00618092991641402,0.999931710890358
"402",0.0292009223555794,0.999715564508924
"403",0.00628413219955177,0.999975161613785
"404",-0.00207613653799916,0.999967573669187
"405",-0.0147103542653673,0.999893465300606
"406",-0.000536276430100236,0.999954188614994
"407",0.00386987840461514,0.999946572730664
"408",0.014925074466603,0.999914604965254
"409",0.00787350411297183,0.999922873666609
"410",0.00674133763474995,0.999944697203764
"411",0.00721071214804645,0.999933131687744
"412",-0.00222166966247456,0.999915656300779
"413",0.0186801452265008,0.999837184639239
"414",-0.0037806692239398,0.999919719601686
"415",-0.000562454721882187,0.999891788959846
"416",0.0118152054218127,0.999915315326732
"417",0.000859735478697644,0.999931654058589
"418",-0.00507016444100712,0.999834968835926
"419",-0.00085614332374499,0.999952597221797
"420",-0.000273450425401611,0.999958110294946
"421",0.0161307109229941,0.99988781123585
"422",-0.0292914872913546,0.999343821977363
"423",0.016949542532868,0.999870054118441
"424",0.00237052361262676,0.999963907645483
"425",0.000221284029417249,0.999944611952792
"426",0.0154782209480554,0.99990173347753
"427",0.00327251987856424,0.99989238562254
"428",0.029588426824721,0.999663203699433
"429",0.0418119957010668,0.999543633830575
"430",0.0513398127704496,0.999300169876033
"431",0.0664755018737667,0.998190454470581
"432",-0.136723610567603,0.988454338997384
"433",-0.00553641367922609,0.998234950801266
"434",0.00527376878058671,0.998916056911641
"435",0.0227358893273708,0.999740498415012
"436",-0.00333536431656372,0.999781822378651
"437",0.004044604618155,0.999849627500707
"438",0.0168706724667798,0.999909490407305
"439",0.0146447801870583,0.999905853436068
"440",0.00967203638411226,0.999926027761379
"441",-0.00770477752427223,0.999811022055453
"442",0.00614940482285988,0.999898039764897
"443",0.00587033545877792,0.999903864484209
"444",0.0153090399450262,0.999880907156193
"445",0.0159412316017278,0.999838548217831
"446",0.0181249565907124,0.999798296589947
"447",0.003402752838281,0.999498110905323
"448",0.0207869614899779,0.999741236805137
"449",0.0155134320712682,0.999711276519464
"450",0.0512408677366313,0.999149572918586
"451",0.0335277533491939,0.998338355660432
"452",0.0465020073576671,0.999272007521074
"453",0.0422758845595688,0.99931426612809
"454",0.0444615785927566,0.999210557758371
"455",0.0820600827303491,0.998128949646216
"456",0.040240916323457,0.999071224782314
"457",0.00436823152025268,0.999209281810535
"458",-0.0353635039903287,0.993650531235976
"459",0.0427062436193974,0.999105606119662
"460",0.0406153606582629,0.999698412882132
"461",0.0310055142442915,0.999706051494305
"462",0.0155477242024955,0.999849400229666
"463",0.00621854043705053,0.999931057325595
"464",0.0012357889828086,0.999929664952763
"465",-0.000583339386741982,0.999961151049566
"466",0.00506102867326997,0.999962486716906
"467",0.00131114413156413,0.999970273479866
"468",-0.00313922649921735,0.999934978733399
"469",0.00757981058056892,0.999943702610448
"470",-0.000395343807706692,0.999956803063169
"471",0.000722534527803285,0.999967943115673
"472",-0.000515002218724292,0.999961037375997
"473",0.0106717333782481,0.999924862731907
"474",-0.0133132000763544,0.999856928665365
"475",0.00558787966923699,0.999949925971726
"476",-0.00772056112578567,0.999950636408485
"477",0.00320963932861923,0.999961065794386
"478",-0.00313718728574994,0.999963708715118
"479",0.0239449148574951,0.99973061550468
"480",0.0024308557013082,0.999971552345188
"481",-0.00392256988395946,0.999967772601859
"482",0.000668661492566402,0.999970245060692
"483",-0.00321180135750262,0.999971609183761
"484",-0.00291506258717712,0.999967545250244
"485",0.00377021423336887,0.999969648258605
"486",0.00564182186085139,0.999958849167349
"487",0.00211051206737359,0.999959929060731
"488",-0.00554205851833396,0.999933927336925
"489",0.0032475865875356,0.999960810028975
"490",0.0037212520217753,0.999959531204867
"491",-0.00177293493712266,0.99994157134905
"492",0.0126794418571317,0.999942537519195
"493",0.0107986513585083,0.999931256236474
"494",-0.00265399635745952,0.999941827099698
"495",-0.00193066057984094,0.999951176341434
"496",0.00423061991589327,0.999961293141582
"497",0.00882169616327036,0.999945720217129
"498",-0.00415458235424204,0.999950153311324
"499",-0.000353654213268078,0.999973712217763
"500",-0.00439250811653961,0.99995958804139
"501",-0.00191712414717734,0.999971381829529
"502",0.0151530170954938,0.999838718665547
"503",-0.0105085935403909,0.999909433579325
"504",0.00488495747702887,0.999942168100867
"505",-0.00715831816424336,0.999941969183476
"506",0.00204591809544004,0.999967857858755
"507",-0.00232398845413924,0.999970813444626
"508",0.00369209280949721,0.999955780015788
"509",-0.00731975586936028,0.999952654057137
"510",-0.00246853520226278,0.999969904030797
"511",0.0034721128999693,0.999963452947679
"512",-0.000690764919722642,0.999970642929344
"513",-1.17294376845463e-05,0.999971211313956
"514",-0.00097240932278476,0.999972007054041
"515",-0.000433625014829887,0.999968113629573
"516",0.000877078621826104,0.999962003602569
"517",-0.00229218747136976,0.999965300161366
"518",-0.00475576371763763,0.999960241662099
"519",-0.000147158012594105,0.999948988197523
"520",-0.0062523252147705,0.999954273868415
"521",-0.00444892247234711,0.999956632555054
"522",-0.00369984024204418,0.999962373042881
"523",-0.0173641520085116,0.999878833119045
"524",0.00746585269274963,0.999838008467304
"525",-0.0149057040760297,0.999854400228372
"526",0.0483211273395743,0.998299189799129
"527",-0.00777798357299375,0.999871105313446
"528",-0.0208152758257016,0.999802756128581
"529",-0.00285235423965998,0.999884004030203
"530",0.00584960594097785,0.999836303997697
"531",-0.0113931441475903,0.999909177853531
"532",0.00597033495202083,0.999912729618227
"533",-0.00328099292833124,0.999967914696698
"534",-0.00867045149392684,0.999958536567287
"535",0.00152216582210702,0.999972660699104
"536",-0.00324126572056834,0.999970387156585
"537",0.00820588672429306,0.999941713432719
"538",-0.00818451713669992,0.999950153311324
"539",-0.0147516917452381,0.99989474387126
"540",0.0168419219823233,0.999721471233764
"541",-0.00620624153761126,0.999919492282845
"542",0.0144206009705493,0.999849457047412
"543",-0.00743533578942673,0.999935916468188
"544",-6.55211824445135e-05,0.999958849167349
"545",-0.0114550042377262,0.99994168501598
"546",-0.00729194833905916,0.999953648677165
"547",0.0170007716048668,0.999744531181013
"548",-0.00892724192009665,0.99992517530039
"549",0.00224082418820779,0.999969563001251
"550",-0.00341297285442336,0.999971552345188
"551",-0.006199158607769,0.999951176341434
"552",0.00622247593817605,0.999953222411075
"553",-0.00459586013498897,0.99996027008042
"554",0.00239164002599243,0.999970699767762
"555",0.00578559861862233,0.999956149449202
"556",-0.00238449711354134,0.999956604137043
"557",-0.000259398250453853,0.999969307229321
"558",0.0051251199801289,0.99996188992871
"559",-0.00221251143216309,0.999962941413391
"560",-0.00304747424395175,0.999959104931255
"561",0.0367921617095443,0.999307515735771
"562",-0.023942271698501,0.999692222611123
"563",-0.00518682811544364,0.999968852524151
"564",0.0089283106855948,0.999908410677327
"565",-0.00115672933008761,0.999969165133889
"566",0.00156011721593271,0.999961577325795
"567",0.00532808376617562,0.999827980629665
"568",-0.0415496307706709,0.999304083866078
"569",0.0291806435380398,0.998682704556618
"570",-0.00516050640400231,0.999642051584215
"571",0.306528628943688,0.966976599840573
"572",8.14791388009975e-05,0.999239367126148
"573",-0.032651139618488,0.999567902021249
"574",0.00659571953227107,0.999674504305894
"575",-0.0201738435682729,0.999836019920276
"576",0.0165004352989646,0.999785486400053
"577",-0.0138626923527894,0.999904802131464
"578",0.00484505714802461,0.99993577438699
"579",-0.0220342789474698,0.999816049884446
"580",0.00271952562469883,0.999985506505667
"581",0.0613995004830093,0.996121715252314
"582",-0.0199655480375094,0.999784520685077
"583",0.00376289339272047,0.999899034221964
"584",-0.011935683471695,0.999903466695261
"585",0.00456870820101237,0.999936427961003
"586",-0.00327604081700461,0.99995009647641
"587",0.028005748315487,0.999673027822984
"588",-0.01298541943453,0.999931000493936
"589",-0.0108844723366236,0.999937536198128
"590",-0.000598917085558942,0.99993117098894
"591",-0.0188576055987639,0.999866843732598
"592",-0.0137151122732974,0.999874315740339
"593",0.0378678543491215,0.997691734015189
"594",0.198456070345372,0.982560222465402
"595",-0.0339042095807924,0.99951732399983
"596",-0.00505450223292119,0.999814487556579
"597",0.0398110181135893,0.997720271067136
"598",0.30793408649094,0.961659927527866
"599",-0.034235642348172,0.99943267550246
"600",0.0165252701444275,0.999593534556041
"601",-0.0139389413795666,0.999910825867643
"602",-0.00594220337915099,0.999955524254434
"603",0.026123958631338,0.999604719247838
"604",-0.00624854923775576,0.999956376793045
"605",-0.00781048485048734,0.999953307664249
"606",-0.00311581508569522,0.999978941440904
"607",-0.0171184568150245,0.99984752524949
"608",0.0170393534578824,0.999820907350595
"609",-0.0115843818736033,0.999914548136401
"610",0.0293666908072912,0.999535828647856
"611",-0.0114539448414155,0.999896107685364
"612",-0.00273624315829838,0.999910470691499
"613",0.00503464055373941,0.99993875810487
"614",-0.00985456449153057,0.999928826690291
"615",0.443751525191499,0.774933354779597
"616",-0.0202071209133452,0.999507703124202
"617",0.00203185402343519,0.999946515896361
"618",0.00697628388827807,0.999968539914707
"619",-0.0161557360507625,0.999804034351295
"620",0.0149580783481417,0.999852780902396
"621",0.00768358241363515,0.999851189993311
"622",0.0359301342123662,0.999431994542423
"623",0.0072753003731658,0.999818862093061
"624",0.00289472996459053,0.999882981206247
"625",-0.0139222547477099,0.999786565731869
"626",-0.0170711132044451,0.999649603728954
"627",0.0290208152185625,0.999483552828577
"628",0.0166798205913495,0.999616443705994
"629",-0.0118319415983437,0.999491214894936
"630",0.00447667748869072,0.999167320027742
"631",-0.0769880551507834,0.997330645675041
"632",0.0559186353239181,0.997408049173956
"633",-0.0500561720464936,0.998610749488417
"634",0.0278614712976849,0.999036110163648
"635",-0.0338579297135533,0.999107590311763
"636",-0.0108703737672857,0.998900362801094
"637",0.0358853874217424,0.998984791098194
"638",-0.00104395896312508,0.999456509980693
"639",0.0142998775616663,0.99960097205039
"640",-0.0378782691490723,0.999300368410653
"641",0.025457047190828,0.999339056557548
"642",-0.0311451394675659,0.99942339754167
"643",0.0241616252991877,0.999693330036482
"644",-0.0187054489897594,0.9995692077284
"645",0.0209514269966144,0.99944748672764
"646",-0.00475266198947803,0.999763162057461
"647",-0.0287963818300111,0.999470641226534
"648",0.0165202104172263,0.999662976555493
"649",0.000920184926278643,0.999764809349703
"650",0.0124069087953598,0.999738794444044
"651",-0.0250759059653579,0.999482105569162
"652",0.0253211362890707,0.999387224474178
"653",0.00486665226767646,0.99967316979221
"654",1.09156655223607e-05,0.999720874876985
"655",0.000637850089362038,0.999759271071909
"656",-0.00503844827703382,0.999790172997773
"657",0.0155814000309513,0.999727718845125
"658",-0.0239823360710949,0.999635379719049
"659",0.0262488847883636,0.999470130448171
"660",-0.0196525029974105,0.999583599231004
"661",-0.00338615053668894,0.999802642509022
"662",0.0224014664714807,0.999581697359709
"663",-0.0131854207354991,0.999665191215509
"664",-0.0160145948707367,0.999755323330078
"665",0.0144218563343689,0.999680381908492
"666",-0.0271185650578637,0.999540596883204
"667",0.0195640978314905,0.99957769494961
"668",-0.00701067421718232,0.999705199595796
"669",-0.00831860358767653,0.999645543720094
"670",0.0208574142904888,0.999395621949963
"671",-0.013671817372428,0.999265910245199
"672",-0.0643485780836967,0.997596599973299
"673",-0.0415160325988934,0.997593383219469
"674",0.00456576334627463,0.996871530038582
"675",-0.0302026787039603,0.995993639034025
"676",-0.0747329186534526,0.996813365259863
"677",-0.0132586399015185,0.99838589818076
"678",0.0630574933857154,0.994625945063034
"679",-0.0440750029193212,0.99765230554036
"680",-0.0718123095383561,0.99574885885391
"681",-0.104521510689277,0.980504752390634
